,Molecule,atom 1,atom 2,dipole_moment,electronegativity1,electronegativity2,eletron_affinity1,eletron_affinity2,ionic_potential1,ionic_potential2,ionic_character,Period1,Period2,Group1,Group2,Sum_Ionic,Sum_Affinity,Prod_Ionic,Prod_Affinity,Diff_Ionic,Diff_Affinity,Sum_Electronegativity,Prod_Electronegativity,Diff_Electronegativity,Source,ionic_character_4th_root,Prod_Ionic_Recip,ionic_character_2nd_root,Diff_Ionic_4th_root
330,LiFr,Li,Fr,4.24,0.98,0.7,0.618,0.486,5.3917,4.0727,4.7544,2,7,1,1,9.4644,1.104,21.95877659,0.300348,1.319,0.132,1.68,0.686,0.28,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.476637622216438,0.0455398776840508,2.1804586673450155,1.0716703097097298
331,LiFr,Fr,Li,4.24,0.7,0.98,0.486,0.618,4.0727,5.3917,4.7544,7,2,1,1,9.4644,1.104,21.95877659,0.300348,1.319,0.132,1.68,0.686,0.28,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.476637622216438,0.0455398776840508,2.1804586673450155,1.0716703097097298
332,LiH,Li,H,5.8836,0.98,2.2,0.618,0.754,5.3917,13.5984,24.7294,2,1,1,1,18.9901,1.372,73.31849328,0.465972,8.2067,0.136,3.18,2.156,1.22,"E. Rothstein, J. Chem. Phys. 50, 1899 (1969).",2.229992461119181,0.0136391237089535,4.972866376648381,1.6925524643362646
333,LiH,H,Li,5.8836,2.2,0.98,0.754,0.618,13.5984,5.3917,24.7294,1,2,1,1,18.9901,1.372,73.31849328,0.465972,8.2067,0.136,3.18,2.156,1.22,"E. Rothstein, J. Chem. Phys. 50, 1899 (1969).",2.229992461119181,0.0136391237089535,4.972866376648381,1.6925524643362646
334,LiI,Li,I,7.4285,0.98,2.66,0.618,3.059,5.3917,10.4513,36.7584,2,5,1,17,15.843,3.677,56.35027421,1.890462,5.0596,2.441,3.64,2.6068,1.68,"F.W. Breivogel, Jr., A.J. Hebert, and K. Street, Jr., J. Chem. Phys. 42, 1555 (1965).",2.462289708224621,0.0177461425701906,6.06287060722889,1.4997851390243546
335,LiI,I,Li,7.4285,2.66,0.98,3.059,0.618,10.4513,5.3917,36.7584,5,2,17,1,15.843,3.677,56.35027421,1.890462,5.0596,2.441,3.64,2.6068,1.68,"F.W. Breivogel, Jr., A.J. Hebert, and K. Street, Jr., J. Chem. Phys. 42, 1555 (1965).",2.462289708224621,0.0177461425701906,6.06287060722889,1.4997851390243546
336,LiK,Li,K,3.45,0.98,0.82,0.618,0.501,5.3917,4.3407,2.6496,2,4,1,1,9.7324,1.119,23.40375219,0.309618,1.051,0.117,1.8,0.8036,0.16,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.2758366650751436,0.0427281912695726,1.6277591959500644,1.0125131655979314
337,LiK,K,Li,3.45,0.82,0.98,0.501,0.618,4.3407,5.3917,2.6496,4,2,1,1,9.7324,1.119,23.40375219,0.309618,1.051,0.117,1.8,0.8036,0.16,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.2758366650751436,0.0427281912695726,1.6277591959500644,1.0125131655979314
338,LiMg,Li,Mg,1.04,0.98,1.31,0.618,-0.4,5.3917,7.6462,5.66115,2,3,1,2,13.0379,0.218,41.22601654,-0.2472,2.2545,1.018,2.29,1.2838,0.33,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.5425035263900893,0.0242565274049637,2.3793171289258606,1.2253567850830482
339,LiMg,Mg,Li,1.04,1.31,0.98,-0.4,0.618,7.6462,5.3917,5.66115,3,2,2,1,13.0379,0.218,41.22601654,-0.2472,2.2545,1.018,2.29,1.2838,0.33,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.5425035263900893,0.0242565274049637,2.3793171289258606,1.2253567850830482
340,LiNa,Li,Na,0.47,0.98,0.93,0.618,0.547,5.3917,5.1391,0.80875,2,3,1,1,10.5308,1.165,27.70848547,0.338046,0.2526,0.071,1.91,0.9114,0.05,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",0.9483170816927466,0.0360900274063229,0.8993052874302474,0.7089381319446447
341,LiNa,Na,Li,0.47,0.93,0.98,0.547,0.618,5.1391,5.3917,0.80875,3,2,1,1,10.5308,1.165,27.70848547,0.338046,0.2526,0.071,1.91,0.9114,0.05,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",0.9483170816927466,0.0360900274063229,0.8993052874302474,0.7089381319446447
342,LiO,Li,O,6.84,0.98,3.44,0.618,1.461,5.3917,13.6181,60.5406,2,2,1,16,19.0098,2.079,73.42470977,0.902898,8.2264,0.843,4.42,3.3712,2.46,"Carl L. Yaws, Marco A. Satyro, Chapter 20 - Dipole moment—Inorganic compounds, Editor(s): Carl L. Yaws, Thermophysical Properties of Chemicals and Hydrocarbons, William Andrew Publishing, 2009, Pages 683-685",2.789405675442729,0.0136193932959688,7.780784022192108,1.6935672848664332
343,LiO,O,Li,6.84,3.44,0.98,1.461,0.618,13.6181,5.3917,60.5406,2,2,16,1,19.0098,2.079,73.42470977,0.902898,8.2264,0.843,4.42,3.3712,2.46,"Carl L. Yaws, Marco A. Satyro, Chapter 20 - Dipole moment—Inorganic compounds, Editor(s): Carl L. Yaws, Thermophysical Properties of Chemicals and Hydrocarbons, William Andrew Publishing, 2009, Pages 683-685",2.789405675442729,0.0136193932959688,7.780784022192108,1.6935672848664332
344,LiRa,Li,Ra,0.89,0.98,0.9,0.618,0.1,5.3917,5.2784,1.3024,2,7,1,2,10.6701,0.718,28.45954928,0.0618,0.1133,0.518,1.88,0.882,0.08,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.0682824576931742,0.0351375909070616,1.1412274094149684,0.580172951449942
345,LiRa,Ra,Li,0.89,0.9,0.98,0.1,0.618,5.2784,5.3917,1.3024,7,2,2,1,10.6701,0.718,28.45954928,0.0618,0.1133,0.518,1.88,0.882,0.08,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.0682824576931742,0.0351375909070616,1.1412274094149684,0.580172951449942
346,LiRb,Li,Rb,4.0,0.98,0.82,0.618,0.485,5.3917,4.1771,2.6496,2,5,1,1,9.5688,1.103,22.52167007,0.29973,1.2146,0.133,1.8,0.8036,0.16,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.2758366650751436,0.0444016805544119,1.6277591959500644,1.0498042320507592
347,LiRb,Rb,Li,4.0,0.82,0.98,0.485,0.618,4.1771,5.3917,2.6496,5,2,1,1,9.5688,1.103,22.52167007,0.29973,1.2146,0.133,1.8,0.8036,0.16,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.2758366650751436,0.0444016805544119,1.6277591959500644,1.0498042320507592
348,LiSr,Li,Sr,0.39,0.98,0.95,0.618,0.052,5.3917,5.6949,0.48315,2,5,1,2,11.0866,0.67,30.70519233,0.032136,0.3032,0.566,1.93,0.931,0.03,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",0.8337205300580531,0.0325677816719931,0.6950899222402811,0.742048513183234
349,LiSr,Sr,Li,0.39,0.95,0.98,0.052,0.618,5.6949,5.3917,0.48315,5,2,2,1,11.0866,0.67,30.70519233,0.032136,0.3032,0.566,1.93,0.931,0.03,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",0.8337205300580531,0.0325677816719931,0.6950899222402811,0.742048513183234
350,MgBa,Mg,Ba,0.002,1.31,0.89,-0.4,0.144,7.6462,5.2117,7.3374,3,6,2,2,12.8579,-0.256,39.84970054,-0.0576,2.4345,0.544,2.2,1.1659,0.42,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.6458321772200564,0.0250942914613932,2.708763555572911,1.2491150607023762
351,MgBa,Ba,Mg,0.002,0.89,1.31,0.144,-0.4,5.2117,7.6462,7.3374,6,3,2,2,12.8579,-0.256,39.84970054,-0.0576,2.4345,0.544,2.2,1.1659,0.42,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.6458321772200564,0.0250942914613932,2.708763555572911,1.2491150607023762
352,MgCa,Mg,Ca,0.07,1.31,1.0,-0.4,0.024,7.6462,6.1132,5.29635,3,4,2,2,13.7594,-0.376,46.74274984,-0.0096,1.533,0.424,2.31,1.31,0.31,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.5170299999572014,0.0213936921431236,2.3013800207701465,1.1127190894122827
353,MgCa,Ca,Mg,0.07,1.0,1.31,0.024,-0.4,6.1132,7.6462,5.29635,4,3,2,2,13.7594,-0.376,46.74274984,-0.0096,1.533,0.424,2.31,1.31,0.31,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.5170299999572014,0.0213936921431236,2.3013800207701465,1.1127190894122827
354,MgO,Mg,O,6.2,1.31,3.44,-0.4,1.461,7.6462,13.6181,49.95915,3,2,2,16,21.2643,1.061,104.1267162,-0.5844,5.9719,1.861,4.75,4.5064,2.13,"Carl L. Yaws, Marco A. Satyro, Chapter 20 - Dipole moment—Inorganic compounds, Editor(s): Carl L. Yaws, Thermophysical Properties of Chemicals and Hydrocarbons, William Andrew Publishing, 2009, Pages 683-685.",2.6586046510229195,0.0096036832476236,7.0681786904407,1.5632488998110488
355,MgO,Mg,O,6.2,1.31,3.44,-0.4,1.461,7.6462,13.6181,49.95915,3,2,2,16,21.2643,1.061,104.1267162,-0.5844,5.9719,1.861,4.75,4.5064,2.13,"Carl L. Yaws, Marco A. Satyro, Chapter 20 - Dipole moment—Inorganic compounds, Editor(s): Carl L. Yaws, Thermophysical Properties of Chemicals and Hydrocarbons, William Andrew Publishing, 2009, Pages 683-685.",2.6586046510229195,0.0096036832476236,7.0681786904407,1.5632488998110488
356,MgRa,Mg,Ra,0.13,1.31,0.9,-0.4,0.1,7.6462,5.2784,7.14835,3,7,2,2,12.9246,-0.3,40.35970208,-0.04,2.3678,0.5,2.21,1.179,0.41,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.635126857805069,0.0247771898320216,2.6736398411154783,1.2404699670511572
357,MgRa,Ra,Mg,0.13,0.9,1.31,0.1,-0.4,5.2784,7.6462,7.14835,7,3,2,2,12.9246,-0.3,40.35970208,-0.04,2.3678,0.5,2.21,1.179,0.41,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.635126857805069,0.0247771898320216,2.6736398411154783,1.2404699670511572
358,MgSr,Mg,Sr,0.009,1.31,0.95,-0.4,0.052,7.6462,5.6949,6.2136,3,5,2,2,13.3411,-0.348,43.54434438,-0.0208,1.9513,0.452,2.26,1.2445,0.36,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.5788316469278536,0.0229650948760018,2.4927093693409184,1.1819007578861083
359,MgSr,Sr,Mg,0.009,0.95,1.31,0.052,-0.4,5.6949,7.6462,6.2136,5,3,2,2,13.3411,-0.348,43.54434438,-0.0208,1.9513,0.452,2.26,1.2445,0.36,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.5788316469278536,0.0229650948760018,2.4927093693409184,1.1819007578861083
360,MoC,Mo,C,6.07,2.16,2.55,0.747,1.262,7.0924,11.2603,6.77235,5,2,6,14,18.3527,2.009,79.86255172,0.942714,4.1679,0.515,4.71,5.508,0.39,"Hailing Wang, Wilton L. Virgo, Jinhai Chen, Timothy C. Steimle; Permanent electric dipole moment of molybdenum carbide. J. Chem. Phys. 28 September 2007; 127 (12): 124302. https://doi.org/10.1063/1.2778427",1.613187501890018,0.01252151325575,2.6023739162541575,1.4288259284118168
361,MoC,C,Mo,6.07,2.55,2.16,1.262,0.747,11.2603,7.0924,6.77235,2,5,14,6,18.3527,2.009,79.86255172,0.942714,4.1679,0.515,4.71,5.508,0.39,"Hailing Wang, Wilton L. Virgo, Jinhai Chen, Timothy C. Steimle; Permanent electric dipole moment of molybdenum carbide. J. Chem. Phys. 28 September 2007; 127 (12): 124302. https://doi.org/10.1063/1.2778427",1.613187501890018,0.01252151325575,2.6023739162541575,1.4288259284118168
362,MoN,Mo,N,3.38,2.16,3.04,0.747,-0.07,7.0924,14.5341,16.7904,5,2,6,15,21.6265,0.677,103.0816508,-0.05229,7.4417,0.817,5.2,6.5664,0.88,"D. A. Fletcher, D. Dai, T. C. Steimle, K. Balasubramanian; The permanent electric dipole moment of NbN. J. Chem. Phys. 1 December 1993; 99 (11): 9324–9325. https://doi.org/10.1063/1.465503",2.0242551862231526,0.0097010475893542,4.097609058951329,1.6516500678768062
363,MoN,N,Mo,3.38,3.04,2.16,-0.07,0.747,14.5341,7.0924,16.7904,2,5,15,6,21.6265,0.677,103.0816508,-0.05229,7.4417,0.817,5.2,6.5664,0.88,"D. A. Fletcher, D. Dai, T. C. Steimle, K. Balasubramanian; The permanent electric dipole moment of NbN. J. Chem. Phys. 1 December 1993; 99 (11): 9324–9325. https://doi.org/10.1063/1.465503",2.0242551862231526,0.0097010475893542,4.097609058951329,1.6516500678768062
364,NaBa,Na,Ba,0.08,0.93,0.89,0.547,0.144,5.1391,5.2117,0.6456,3,6,1,2,10.3508,0.691,26.78344747,0.078768,0.0726,0.403,1.82,0.8277,0.04,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",0.8963773630921447,0.037336493038101,0.8034923770640267,0.5190798317274036
365,NaBa,Ba,Na,0.08,0.89,0.93,0.144,0.547,5.2117,5.1391,0.6456,6,3,2,1,10.3508,0.691,26.78344747,0.078768,0.0726,0.403,1.82,0.8277,0.04,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",0.8963773630921447,0.037336493038101,0.8034923770640267,0.5190798317274036
366,NaBe,Na,Be,2.21,0.93,1.57,0.547,-0.5,5.1391,9.3227,11.6736,3,2,1,2,14.4618,0.047,47.91028757,-0.2735,4.1836,1.047,2.5,1.4601,0.64,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.848422311229233,0.020872343931122,3.41666504065002,1.4301695876099638
367,NaBe,Be,Na,2.21,1.57,0.93,-0.5,0.547,9.3227,5.1391,11.6736,2,3,2,1,14.4618,0.047,47.91028757,-0.2735,4.1836,1.047,2.5,1.4601,0.64,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.848422311229233,0.020872343931122,3.41666504065002,1.4301695876099638
368,NaBr,Na,Br,9.1183,0.93,2.96,0.547,3.363,5.1391,11.8138,46.90315,3,4,1,17,16.9529,3.91,60.71229958,1.839561,6.6747,2.816,3.89,2.7528,2.03,"A.J. Hebert, F.J. Lovas, C.A. Melendres, C.D. Hollowell, T.L. Story, Jr., and K. Street, Jr., J. Chem. Phys. 48, 2824 (1968).",2.616980597099989,0.0164711270519791,6.848587445597815,1.6073406849281913
369,NaBr,Br,Na,9.1183,2.96,0.93,3.363,0.547,11.8138,5.1391,46.90315,4,3,17,1,16.9529,3.91,60.71229958,1.839561,6.6747,2.816,3.89,2.7528,2.03,"A.J. Hebert, F.J. Lovas, C.A. Melendres, C.D. Hollowell, T.L. Story, Jr., and K. Street, Jr., J. Chem. Phys. 48, 2824 (1968).",2.616980597099989,0.0164711270519791,6.848587445597815,1.6073406849281913
370,NaCa,Na,Ca,1.15,0.93,1.0,0.547,0.024,5.1391,6.1132,1.13715,3,4,1,2,11.2523,0.571,31.41634612,0.013128,0.9741,0.523,1.93,0.93,0.07,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.0326530662476014,0.0318305634964783,1.0663723552305733,0.9934611441690769
371,NaCa,Ca,Na,1.15,1.0,0.93,0.024,0.547,6.1132,5.1391,1.13715,4,3,2,1,11.2523,0.571,31.41634612,0.013128,0.9741,0.523,1.93,0.93,0.07,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.0326530662476014,0.0318305634964783,1.0663723552305733,0.9934611441690769
372,NaCl,Na,Cl,9.002,0.93,3.16,0.547,3.612,5.1391,12.9676,53.08515,3,3,1,17,18.1067,4.159,66.64179316,1.975764,7.8285,3.065,4.09,2.9388,2.23,"A.J. Hebert, F.J. Lovas, C.A. Melendres, C.D. Hollowell, T.L. Story, Jr., and K. Street, Jr., J. Chem. Phys. 48, 2824 (1968).",2.699250945775567,0.0150055986278626,7.285955668270292,1.6727060934172233
373,NaCl,Cl,Na,9.002,3.16,0.93,3.612,0.547,12.9676,5.1391,53.08515,3,3,17,1,18.1067,4.159,66.64179316,1.975764,7.8285,3.065,4.09,2.9388,2.23,"A.J. Hebert, F.J. Lovas, C.A. Melendres, C.D. Hollowell, T.L. Story, Jr., and K. Street, Jr., J. Chem. Phys. 48, 2824 (1968).",2.699250945775567,0.0150055986278626,7.285955668270292,1.6727060934172233
374,NaCs,Na,Cs,4.52,0.93,0.79,0.547,0.4715983,5.1391,3.8939,2.3086,3,6,1,1,9.033,1.0185983,20.01114149,0.2579642701,1.2452,0.0754017,1.72,0.7347,0.14,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.2326426000129498,0.0499721617829608,1.5194077793666847,1.0563547220347271
375,NaCs,Cs,Na,4.52,0.79,0.93,0.4715983,0.547,3.8939,5.1391,2.3086,6,3,1,1,9.033,1.0185983,20.01114149,0.2579642701,1.2452,0.0754017,1.72,0.7347,0.14,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.2326426000129498,0.0499721617829608,1.5194077793666847,1.0563547220347271
376,NaF,Na,F,8.1558,0.93,3.98,0.547,3.401,5.1391,17.4228,81.35875,3,2,1,17,22.5619,3.948,89.53751148,1.860347,12.2837,2.854,4.91,3.7014,3.05,"C.D. Hollowell, A.J. Hebert, and K. Street, Jr., J. Chem. Phys. 41, 3540 (1964).",3.003316256427491,0.0111685033844543,9.019908536121639,1.8721140401191616
377,NaF,F,Na,8.1558,3.98,0.93,3.401,0.547,17.4228,5.1391,81.35875,2,3,17,1,22.5619,3.948,89.53751148,1.860347,12.2837,2.854,4.91,3.7014,3.05,"C.D. Hollowell, A.J. Hebert, and K. Street, Jr., J. Chem. Phys. 41, 3540 (1964).",3.003316256427491,0.0111685033844543,9.019908536121639,1.8721140401191616
378,NaFr,Na,Fr,3.51,0.93,0.7,0.547,0.486,5.1391,4.0727,3.86515,3,7,1,1,9.2118,1.033,20.93001257,0.265842,1.0664,0.061,1.63,0.651,0.23,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.4021406755594856,0.0477782799535127,1.9659984740584109,1.0162019737601609
379,NaFr,Fr,Na,3.51,0.7,0.93,0.486,0.547,4.0727,5.1391,3.86515,7,3,1,1,9.2118,1.033,20.93001257,0.265842,1.0664,0.061,1.63,0.651,0.23,"Hela Ladjimi and Michał Tomza, Diatomic molecules of alkali-metal and alkaline-earth-metal atoms: Interaction potentials, dipole moments, and polarizabilities, Physical Review A, vol. 109, no. 5, p. 052814, May 2024. DOI: 10.1103/PhysRevA.109.052814.",1.4021406755594856,0.0477782799535127,1.9659984740584109,1.0162019737601609
380,NaH,Na,H,6.4,0.93,2.2,0.547,0.754,5.1391,13.5984,25.96515,3,1,1,1,18.7375,1.301,69.88353744,0.412438,8.4593,0.207,3.13,2.046,1.27,"PJ Dagdigian ""Ground State dipole moment of NaH"" J. Chem. Phys. 71(5) 2328, 1979",2.257343802799628,0.0143095217648158,5.0956010440378865,1.7054288550044583
